name,id,nametype,recclass,mass (g),fall,year,lat,lng,GeoLocation
Asuka 881622,4331,Valid,L3.8,173.18,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881623,4332,Valid,L3,479.12,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881624,4333,Valid,L6,250.32,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881626,4335,Valid,H3.7,80.06,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881627,4336,Valid,L6,42.68,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881628,4337,Valid,LL3,19.88,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881629,4338,Valid,L6,103.21,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881630,4339,Valid,L4,30.2,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881631,4340,Valid,H3,10.3,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881632,4341,Valid,CO3,138.11,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881634,4343,Valid,L3,28.9,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881636,4345,Valid,L3,107.29,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881637,4346,Valid,L3,195.62,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881638,4347,Valid,L6,125.88,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881639,4348,Valid,H6,21.98,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881640,4349,Valid,L3,11.59,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881642,4351,Valid,H5,664.58,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881643,4352,Valid,L3,519.1,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881644,4353,Valid,H4,252.59,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881645,4354,Valid,LL3,166.52,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881646,4355,Valid,H4,44.12,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881647,4356,Valid,LL3,14.33,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881648,4357,Valid,LL6,23.55,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881649,4358,Valid,LL3,22.36,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881651,4360,Valid,H3,170.48,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881652,4361,Valid,L6,894.8,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881653,4362,Valid,L3,33.11,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881654,4363,Valid,H5,547.38,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881655,4364,Valid,CM2,36.64,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881657,4366,Valid,H6,31.16,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881660,4369,Valid,H5,10.45,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881661,4370,Valid,H6,13.32,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881662,4371,Valid,H5,39.73,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881663,4372,Valid,H4,47.74,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881664,4373,Valid,H6,49.81,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881665,4374,Valid,LL4,20.89,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881666,4375,Valid,L6,23.85,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881667,4376,Valid,H5,40.09,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881668,4377,Valid,L6,188.02,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881669,4378,Valid,H4,12.4,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881670,4379,Valid,H4,13.3,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881671,4380,Valid,H4,20.73,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881673,4382,Valid,H6,15.64,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881677,4386,Valid,L4,14.45,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881680,4389,Valid,H6,10.61,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881683,4392,Valid,L3,79.92,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881685,4394,Valid,H4,33.04,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881686,4395,Valid,LL3,274.09,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881687,4396,Valid,LL6,37.12,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881688,4397,Valid,H6,31.56,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881691,4400,Valid,CH3,9.12,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881692,4401,Valid,L6,31.08,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881694,4403,Valid,H6,76.47,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881695,4404,Valid,L3,102.13,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881696,4405,Valid,L3,50.86,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881697,4406,Valid,H4,99.82,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881698,4407,Valid,L5,113.84,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881699,4408,Valid,L6,56.61,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881702,4411,Valid,H5,19.03,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881705,4414,Valid,H4,11.63,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881706,4415,Valid,H4,59.83,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881707,4416,Valid,H4,13.07,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881709,4418,Valid,L3,230.06,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881710,4419,Valid,L6,201.05,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881711,4420,Valid,H6,20.07,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881712,4421,Valid,H4,32.97,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881713,4422,Valid,L5,122.39,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881714,4423,Valid,H4,45.54,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881717,4426,Valid,H5,19.79,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881718,4427,Valid,H6,13.46,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881719,4428,Valid,L5,267.94,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881720,4429,Valid,L4,947.84,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881723,4432,Valid,H5,24.62,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881724,4433,Valid,H6,29.42,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881725,4434,Valid,CK6,33.27,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881726,4435,Valid,H3,105.25,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881727,4436,Valid,H3,26.96,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881728,4437,Valid,LL6,50.08,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881729,4438,Valid,H4,24.35,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881730,4439,Valid,L6,69.93,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881731,4440,Valid,H6,127.18,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881733,4442,Valid,H6,44.9,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881734,4443,Valid,L6,21.89,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881735,4444,Valid,L6,32.06,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881737,4446,Valid,L3,13.57,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881738,4447,Valid,L6,530.84,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881739,4448,Valid,H6,23.09,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881740,4449,Valid,LL6,124.95,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881742,4451,Valid,LL3,916.75,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881743,4452,Valid,LL3,37.06,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881744,4453,Valid,H6,28.48,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881745,4454,Valid,H5,72.47,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881746,4455,Valid,H6,115.54,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881747,4456,Valid,Eucrite-mmict,166.55,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881748,4457,Valid,L4,13.57,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881749,4458,Valid,L3,25.24,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881750,4459,Valid,H6,15.2,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881751,4460,Valid,L6,11.94,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881752,4461,Valid,H5,10.57,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881753,4462,Valid,H4,180.08,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881754,4463,Valid,L3,46.75,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881755,4464,Valid,L6,16.94,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881757,4466,Valid,Lunar (gabbro),442.12,Found,1988,-72.83333,24.5,"(-72.83333, 24.5)"
Asuka 881758,4467,Valid,H4,42.47,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881759,4468,Valid,LL3,14.25,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881760,4469,Valid,H5,81.93,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881761,4470,Valid,H6,32.7,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881763,4472,Valid,L6,11.51,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881764,4473,Valid,L6,30.99,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881765,4474,Valid,H5,53.49,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881766,4475,Valid,H4,17.96,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881767,4476,Valid,H5,608.73,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881768,4477,Valid,H4,524.99,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881769,4478,Valid,L4,1079.28,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881770,4479,Valid,L3,310,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881771,4480,Valid,L6,51.95,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881772,4481,Valid,H5,12.22,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881773,4482,Valid,H4,450.61,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881774,4483,Valid,H4,207.67,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881775,4484,Valid,H4,474.75,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881776,4485,Valid,H6,44.43,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881777,4486,Valid,L6,55.24,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881778,4487,Valid,H4,59.03,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881780,4489,Valid,H4,100.53,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881782,4491,Valid,H5,496.56,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881783,4492,Valid,H4,20.69,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881784,4493,Valid,H4,445.32,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881785,4494,Valid,H4,8121,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881786,4495,Valid,H6,52.66,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881787,4496,Valid,H4,880.57,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881789,4498,Valid,H4,272.39,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881790,4499,Valid,L6,964.65,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881791,4500,Valid,H4,448.78,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881792,4501,Valid,H4,32.57,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881793,4502,Valid,H4,76.37,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881794,4503,Valid,H4,410.04,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881795,4504,Valid,H4,768.89,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881796,4505,Valid,H4,820.52,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881797,4506,Valid,H4,360.97,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881798,4507,Valid,H4,373.68,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881800,4509,Valid,LL6,138.69,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881801,4510,Valid,LL4,31.21,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881802,4511,Valid,H6,45.29,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881803,4512,Valid,H6,32.022,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881804,4513,Valid,L6,23.74,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881805,4514,Valid,L6,27.64,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881806,4515,Valid,L6,794.29,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881807,4516,Valid,H6,336.48,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881808,4517,Valid,LL3,154.76,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881809,4518,Valid,LL3,182.13,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881810,4519,Valid,H3,641,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881811,4520,Valid,LL3,36.11,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881812,4521,Valid,H4,156.77,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881813,4522,Valid,L6,296.96,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881814,4523,Valid,LL4,1688.57,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881815,4524,Valid,H4,58.86,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881816,4525,Valid,H4,108.62,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881817,4526,Valid,H5,156.56,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881819,4528,Valid,Eucrite,649.23,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881820,4529,Valid,Eucrite-pmict,761.68,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881821,4530,Valid,Eucrite-pmict,456.69,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881828,4537,Valid,E6,32.84,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881829,4538,Valid,H5,520.52,Found,1988,-72,26,"(-72.0, 26.0)"
Asuka 881830,4539,Valid,H6,97.08,Found,1988,-72,26,"(-72.0, 26.0)"
