name,id,nametype,recclass,mass (g),fall,year,lat,lng,GeoLocation
Lewis Cliff 86533,13461,Valid,H5,15.7,Found,1986,-84.26756,161.3631,"(-84.26756, 161.3631)"
Lewis Cliff 86534,13462,Valid,H5,89.3,Found,1986,-84.24792,161.53479,"(-84.24792, 161.53479)"
Lewis Cliff 86535,13463,Valid,H6,13.5,Found,1986,-84.24278,161.41831,"(-84.24278, 161.41831)"
Lewis Cliff 86536,13464,Valid,H5,7.7,Found,1986,-84.24443,161.41022,"(-84.24443, 161.41022)"
Lewis Cliff 86537,13465,Valid,H6,17.2,Found,1986,-84.23546,161.53559,"(-84.23546, 161.53559)"
Lewis Cliff 86538,13466,Valid,H5,21.5,Found,1986,-84.24331,161.41815,"(-84.24331, 161.41815)"
Lewis Cliff 86539,13467,Valid,H6,13.2,Found,1986,-84.24447,161.40879,"(-84.24447, 161.40879)"
Lewis Cliff 86540,13468,Valid,"Iron, IAB-sLH",21.1,Found,1986,-84.27121,161.35133,"(-84.27121, 161.35133)"
Lewis Cliff 86541,13469,Valid,L6,12.6,Found,1986,-84.23546,161.44099,"(-84.23546, 161.44099)"
Lewis Cliff 86542,13470,Valid,L5,25,Found,1986,-84.24333,161.43806,"(-84.24333, 161.43806)"
Lewis Cliff 86543,13471,Valid,H6,26.4,Found,1986,-84.23433,161.54226,"(-84.23433, 161.54226)"
Lewis Cliff 86544,13472,Valid,H6,65.3,Found,1986,-84.29389,161.32657,"(-84.29389, 161.32657)"
Lewis Cliff 86545,13473,Valid,H5,16.1,Found,1986,-84.24938,161.42692,"(-84.24938, 161.42692)"
Lewis Cliff 86546,13474,Valid,L6,41.2,Found,1986,-84.24942,161.42911,"(-84.24942, 161.42911)"
Lewis Cliff 86549,13475,Valid,L3.0-3.7,50.1,Found,1986,-84.25435,161.40881,"(-84.25435, 161.40881)"
Morro la Mina,16752,Valid,H5,1430,Found,1986,-24.24667,-68.85333,"(-24.24667, -68.85333)"
New Lynn,16956,Valid,L6,800,Found,1986,33.17,-101.63833,"(33.17, -101.63833)"
Ocate,48976,Valid,"Iron, IAB-MG",6400,Found,1986,36.29533,-105.04833,"(36.29533, -105.04833)"
Nurina 003,17963,Valid,LL5,40,Found,1986,-30.78333,126.45,"(-30.78333, 126.45)"
Nurina 004,17964,Valid,L6,28.3,Found,1986,-30.78333,126.45,"(-30.78333, 126.45)"
Nyanga Lake 001,17966,Valid,H3,397.1,Found,1986,-29.78,126.45667,"(-29.78, 126.45667)"
Nyanga Lake 002,17967,Valid,H4/5,1048.9,Found,1986,-29.62833,126.32167,"(-29.62833, 126.32167)"
Nyanga Lake 003,17968,Valid,H5,129.1,Found,1986,-29.73167,126.23833,"(-29.73167, 126.23833)"
Otinapa,18043,Valid,"Pallasite, PMG",8400,Found,1986,24.18333,-105.03333,"(24.18333, -105.03333)"
Pampa (a),18083,Valid,L6,380,Found,1986,-23.2,-70.43333,"(-23.2, -70.43333)"
Pampa (b),18084,Valid,L4/5,10000,Found,1986,-23.2,-70.43333,"(-23.2, -70.43333)"
Pampa (c),18085,Valid,L4,25000,Found,1986,-23.2,-70.43333,"(-23.2, -70.43333)"
Pampa (d),18086,Valid,L5,12800,Found,1986,-23.2,-70.43333,"(-23.2, -70.43333)"
Queen Alexandra Range 86900,19002,Valid,Mesosiderite,1532.3,Found,1986,-84.60358,162.45587,"(-84.60358, 162.45587)"
Reckling Peak 86700,22403,Valid,L3.0-3.9,424.1,Found,1986,-76.24103,158.64804,"(-76.24103, 158.64804)"
Reckling Peak 86701,22404,Valid,H6,176.8,Found,1986,-76.24103,158.64418,"(-76.24103, 158.64418)"
Reckling Peak 86702,22405,Valid,L6,195.2,Found,1986,-76.24615,158.62928,"(-76.24615, 158.62928)"
