name,id,nametype,recclass,mass (g),fall,year,lat,lng,GeoLocation
Grein 001,11197,Valid,H3,710.3,Found,1997,21.229,10.75633,"(21.229, 10.75633)"
Grein 002,11198,Valid,EL4/5,608.9,Found,1997,20.7145,11.11567,"(20.7145, 11.11567)"
Grein 003,11199,Valid,H6,490.6,Found,1997,20.56783,11.34583,"(20.56783, 11.34583)"
Hammadah al Hamra 198,11681,Valid,L6,190,Found,1997,28.55,13.35017,"(28.55, 13.35017)"
Hammadah al Hamra 199,11682,Valid,L5,140,Found,1997,28.572,13.1525,"(28.572, 13.1525)"
Hammadah al Hamra 200,11683,Valid,H5-6,280,Found,1997,28.58883,13.1065,"(28.58883, 13.1065)"
Hammadah al Hamra 201,11684,Valid,H6,127,Found,1997,28.62133,13.25883,"(28.62133, 13.25883)"
Hammadah al Hamra 202,11685,Valid,LL6,386,Found,1997,28.633,13.22367,"(28.633, 13.22367)"
Hammadah al Hamra 203,11686,Valid,L6,740,Found,1997,28.44117,12.9795,"(28.44117, 12.9795)"
Hammadah al Hamra 204,11687,Valid,L6,184,Found,1997,28.525,13.19833,"(28.525, 13.19833)"
Hammadah al Hamra 205,11688,Valid,H5,1880,Found,1997,28.56517,13.27633,"(28.56517, 13.27633)"
Hammadah al Hamra 206,11689,Valid,L6,1100,Found,1997,28.58883,13.334,"(28.58883, 13.334)"
Hammadah al Hamra 207,11690,Valid,L6,333,Found,1997,28.59217,13.34033,"(28.59217, 13.34033)"
Hammadah al Hamra 208,11691,Valid,L6,188,Found,1997,28.60867,13.4395,"(28.60867, 13.4395)"
Hammadah al Hamra 209,11692,Valid,L6,440,Found,1997,28.65217,13.14117,"(28.65217, 13.14117)"
Hammadah al Hamra 210,11693,Valid,H4,403,Found,1997,28.564,13.27867,"(28.564, 13.27867)"
Hammadah al Hamra 211,11694,Valid,H5,63,Found,1997,28.47817,13.2565,"(28.47817, 13.2565)"
Hammadah al Hamra 212,11695,Valid,L5,565,Found,1997,28.48217,13.23917,"(28.48217, 13.23917)"
Hammadah al Hamra 213,11696,Valid,L3-6,1209,Found,1997,28.482,13.31867,"(28.482, 13.31867)"
Hammadah al Hamra 214,11697,Valid,H6,1637,Found,1997,28.50267,13.23133,"(28.50267, 13.23133)"
Hammadah al Hamra 215,11698,Valid,L5,88,Found,1997,28.51333,13.005,"(28.51333, 13.005)"
Hammadah al Hamra 216,11699,Valid,H5,333,Found,1997,30.20817,12.93733,"(30.20817, 12.93733)"
Hammadah al Hamra 217,11700,Valid,H4-5,1267,Found,1997,28.548,13.0285,"(28.548, 13.0285)"
Hammadah al Hamra 218,11701,Valid,LL4-6,2540,Found,1997,28.64483,13.323,"(28.64483, 13.323)"
Hammadah al Hamra 219,11702,Valid,L4,609,Found,1997,28.60017,13.4235,"(28.60017, 13.4235)"
