name,id,nametype,recclass,mass (g),fall,year,lat,lng,GeoLocation
Miller Range 090366,54235,Valid,L6,2.7,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090367,54236,Valid,L6,9,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090368,54237,Valid,L5,6.1,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090369,54238,Valid,CO3,1.3,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090370,54239,Valid,L6,0.7,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090371,54240,Valid,L6,0.9,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090372,54241,Valid,LL5,0.9,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090373,54242,Valid,L6,0.9,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090374,54243,Valid,L6,1.1,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090375,54244,Valid,L6,1,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090376,54245,Valid,H6,1.8,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090377,54246,Valid,L6,4.8,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090378,54247,Valid,L6,1.7,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090379,54248,Valid,L5,2.1,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090380,54249,Valid,LL5,1.2,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090381,54250,Valid,L5,4,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090382,54251,Valid,H5,1.3,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090383,54252,Valid,L5,1.8,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090384,54253,Valid,L6,2.9,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090385,54254,Valid,H6,3.8,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090386,54255,Valid,H6,4.3,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090387,54256,Valid,L6,1.5,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090388,54257,Valid,L6,1.8,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090389,54258,Valid,L6,2.9,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090390,54259,Valid,LL6,18.6,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090391,54260,Valid,LL6,11.2,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090392,54261,Valid,CO3,8.3,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090393,54262,Valid,L5,1.2,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090394,54263,Valid,L6,0.8,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090395,54264,Valid,LL6,2.3,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090396,54265,Valid,L6,1.7,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090397,54266,Valid,L6,0.6,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090398,54267,Valid,L6,1.6,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090399,54268,Valid,L6,1,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090400,54968,Valid,L6,57.5,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090401,54969,Valid,L5,92.3,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090402,54970,Valid,L6,85.3,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090403,54971,Valid,L5,68.8,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090404,54972,Valid,L5,98,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090405,55924,Valid,Achondrite-ung,58.8,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090407,54973,Valid,L6,52,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090408,54974,Valid,L6,31.8,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090409,54975,Valid,L5,50.5,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090410,55925,Valid,L6,43.1,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090411,55926,Valid,L6,67.6,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090412,55927,Valid,LL5,33.3,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090413,55928,Valid,LL6,55,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090414,55929,Valid,L6,79.9,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090415,55930,Valid,L6,58.4,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090416,55931,Valid,L4,35.9,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090417,55932,Valid,L6,8.6,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090418,55933,Valid,L6,6,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090419,55934,Valid,L6,29.4,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090420,54269,Valid,L6,0.9,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090421,54270,Valid,LL5,1.3,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090422,54271,Valid,L6,0.4,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090423,54272,Valid,L5,1.5,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090424,54273,Valid,LL6,1.9,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090425,54274,Valid,L6,0.9,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090426,54275,Valid,L6,1.6,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090427,54276,Valid,CO3,2.2,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090428,54277,Valid,CO3,2,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090429,54278,Valid,L6,1.7,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090430,54279,Valid,LL6,10.9,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090431,54280,Valid,H5,1.3,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090432,54281,Valid,L5,3.9,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090433,54282,Valid,L5,5.6,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090434,54283,Valid,LL6,4.1,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090435,54284,Valid,H6,7.7,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090436,54285,Valid,L6,3.2,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090437,54286,Valid,CO3,4.3,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090438,54287,Valid,H6,7.4,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090439,54288,Valid,CO3,2.5,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090440,54289,Valid,CM1/2,0.9,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090441,54976,Valid,EL6,15.3,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090442,54290,Valid,L5,21.1,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090443,54291,Valid,CM2,7.9,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090444,54292,Valid,CV3,1.1,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090445,54293,Valid,L5,1.1,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090446,54294,Valid,CO3,8.6,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090447,54295,Valid,L5,19.6,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090448,54296,Valid,L6,5.2,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090449,54297,Valid,LL6,25.3,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090450,54977,Valid,LL6,98.6,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090451,55935,Valid,CO3,38.7,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090452,54978,Valid,LL6,46.1,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090453,55936,Valid,CO3,33.9,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090454,55937,Valid,CO3,43,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090455,54979,Valid,LL6,82.4,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090456,54980,Valid,LL6,38.9,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090457,55938,Valid,CO3,32.6,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090458,55939,Valid,H5,81,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090459,55940,Valid,CO3,30.6,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090460,54981,Valid,LL6,25.7,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090461,55941,Valid,CO3,14,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090462,55942,Valid,CO3,9.1,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090463,55943,Valid,CO3,26.7,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090464,55944,Valid,CO3,25.6,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090465,55945,Valid,CO3,8.8,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090466,55946,Valid,CO3,14.3,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090467,55947,Valid,CO3,10.1,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090468,55948,Valid,CO3,13.6,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090469,55949,Valid,CO3,7.3,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090470,55950,Valid,CO3,21.3,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090471,54982,Valid,LL5,14.1,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090472,54983,Valid,LL5,25.4,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090473,55951,Valid,CO3,31.4,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090474,55952,Valid,CO3,20,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090475,54984,Valid,LL6,20,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090476,54985,Valid,L5,25.9,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090477,54986,Valid,LL6,25.1,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090478,55953,Valid,CO3,0,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090479,54987,Valid,LL6,9.2,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090480,53469,Valid,CO3,65.4,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090481,53470,Valid,LL6,2,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090482,53471,Valid,CO3,3.4,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090483,54298,Valid,CO3,15.9,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090484,53472,Valid,LL6,15.9,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090485,53473,Valid,CO3,4.6,Found,2009,0,0,"(0.0, 0.0)"
Miller Range 090486,54299,Valid,CO3,5.9,Found,2009,0,0,"(0.0, 0.0)"
