name,longitude,latitude,country,continent
Owrucz,28.8324499,51.3336368,Ukraine,Europe
Rodach,10.7918292,50.3525972,Germany,Europe
Toluca,-99.5539467,19.5710077,Mexico,North America
Pettiswood,-7.3355776,53.5369114,Ireland,Europe
Longchang,105.2986789,29.2879832,China,Asia
Bendegó,-39.1051821,-10.0959625,Brazil,South America
Sierra Blanca,-104.8994163,27.1523681,Mexico,North America
Eichstädt,11.214807,48.9008861,Germany,Europe
Kharkov,35.0354777,50.6496602,Ukraine,Europe
Barbotan,-0.0481959,43.9490142,France,Europe
Castel Berardenga,11.5001005,43.349846,Italy,Europe
Zacatecas (1792),-102.5678292,22.8125077,Mexico,North America
Cape of Good Hope,52.6192688,29.5773552,Iran,Asia
Siena,11.6789076,43.0765459,Italy,Europe
Mulletiwu,80.8145347,9.2698532,Sri Lanka,Asia
Wold Cottage,-0.4125881,54.134014,United Kingdom,Europe
Bjelaja Zerkov,30.1667079,49.7832709,Ukraine,Europe
Portugal,37.4604534,55.7234484,Russia,Europe
Prambanan,110.8321431,-7.568078,Indonesia,Asia
Benares (a),82.9156514,25.3656515,India,Asia
Salles,4.6334038,46.0508761,France,Europe
Mauritius,30.4326952,60.1241501,Russia,Europe
Apt,5.380135,43.8644559,France,Europe
L'Aigle,0.6330057,48.7671216,France,Europe
Mässing,12.6167863,48.1331253,Germany,Europe
Bocas,25.59395,49.5432691,Ukraine,Europe
Darmstadt,8.6498839,49.8667688,Germany,Europe
High Possil,-4.233372,55.9002532,United Kingdom,Europe
Charcas,-101.0241899,23.0837038,Mexico,North America
Durango,not found,not found,not found,not found
Misteca,-97.100278,16.812778,Mexico,North America
Asco,9.0308446,42.449364,France,Europe
Doroninsk,112.1925861,51.3094947,Russia,Asia
Bitburg,6.5331638,49.9667638,Germany,Europe
Alais,4.0832646,44.1165009,France,Europe
Timochin,35.2028003,54.498311,Russia,Europe
Weston,-73.2710006,41.2637185,United States,North America
Borgo San Donino,10.0498962,44.8670007,Italy,Europe
Lissa,14.850031,50.1999006,Czechia,Europe
Moradabad,78.845355,28.7761983,India,Asia
Stannern,15.5696093,49.2807209,Czechia,Europe
Red River,15.2705088,50.3299213,Czechia,Europe
Kikino,-80.0574558,42.7977644,Canada,North America
Caswell County,-79.2536383,36.4991443,United States,North America
Charsonville,1.5468001,47.9382921,France,Europe
Mooresfort,-8.3271083,52.4479091,Ireland,Europe
Brahin,30.3771516,52.5457862,Belarus,Europe
Santa Rosa,25.0716052,55.9891334,Lithuania,Europe
Berlanguillas,-3.7991096,41.6845335,Spain,Europe
Kuleschovka,33.4971211,50.7506733,Ukraine,Europe
Punganaru,78.9409438,13.3243118,India,Asia
Borodino,35.8592861,55.4647173,Russia,Europe
Chantonnay,1.0498998,46.6827646,France,Europe
Erxleben,11.2697122,52.2160686,Germany,Europe
Toulouse,1.3965155,43.6024928,France,Europe
Limerick,-8.7838124,52.5668665,Ireland,Europe
Luotolax,27.7003274,61.1983599,Finland,Europe
Agen,0.6166838,44.2158485,France,Europe
Bachmut,51.0046096,35.7443957,Iran,Asia
Chail,81.6893581,25.3797317,India,Asia
Gurram Konda,78.5749832,13.7794081,India,Asia
Lenarto,31.0013733,52.4167979,Belarus,Europe
Chassigny,5.3708208,47.7182738,France,Europe
Durala,76.6198057,30.2959016,India,Asia
Hachi-oji,139.3323196,35.6493713,Japan,Asia
Seres,23.5550534,41.0516514,Greece,Europe
Slobodka,61.188958,52.1926312,Kazakhstan,Asia
Zaborzika,27.6841637,50.282899,Ukraine,Europe
Cambria,-78.803863,43.1916416,United States,North America
