name,longitude,latitude,country,continent
Miller Range 090366,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090367,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090368,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090369,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090370,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090371,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090372,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090373,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090374,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090375,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090376,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090377,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090378,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090379,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090380,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090381,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090382,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090383,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090384,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090385,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090386,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090387,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090388,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090389,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090390,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090391,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090392,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090393,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090394,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090395,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090396,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090397,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090398,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090399,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090400,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090401,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090402,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090403,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090404,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090405,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090407,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090408,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090409,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090410,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090411,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090412,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090413,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090414,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090415,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090416,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090417,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090418,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090419,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090420,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090421,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090422,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090423,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090424,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090425,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090426,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090427,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090428,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090429,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090430,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090431,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090432,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090433,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090434,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090435,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090436,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090437,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090438,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090439,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090440,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090441,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090442,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090443,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090444,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090445,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090446,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090447,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090448,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090449,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090450,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090451,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090452,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090453,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090454,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090455,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090456,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090457,-89.2681013,13.6632434,El Salvador,North America
Miller Range 090458,-89.2681013,13.6632434,El Salvador,North America
