name,longitude,latitude,country,continent
Queen Alexandra Range 93378,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93379,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93380,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93381,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93382,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93383,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93384,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93385,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93386,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93387,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93388,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93389,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93390,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93391,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93392,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93393,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93394,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93395,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93396,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93397,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93398,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93399,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93400,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93401,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93402,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93403,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93404,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93405,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93406,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93407,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93408,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93409,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93410,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93411,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93412,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93413,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93414,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93415,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93416,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93417,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93418,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93419,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93420,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93421,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93422,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93423,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93424,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93425,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93426,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93427,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93428,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93429,not found,not found,not found,not found
Queen Alexandra Range 93430,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93431,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93432,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93433,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93434,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93435,21.1239074,55.724395,Lithuania,Europe
Queen Alexandra Range 93436,21.1239074,55.724395,Lithuania,Europe
