name,longitude,latitude,country,continent
Yamato 74352,84.4,23.75,India,Asia
Yamato 74353,84.4,23.75,India,Asia
Yamato 74354,not found,not found,not found,not found
Yamato 74355,not found,not found,not found,not found
Yamato 74356,not found,not found,not found,not found
Yamato 74357,not found,not found,not found,not found
Yamato 74358,not found,not found,not found,not found
Yamato 74359,not found,not found,not found,not found
Yamato 74360,not found,not found,not found,not found
Yamato 74361,not found,not found,not found,not found
Yamato 74362,not found,not found,not found,not found
Yamato 74363,not found,not found,not found,not found
Yamato 74364,not found,not found,not found,not found
Yamato 74365,not found,not found,not found,not found
Yamato 74366,not found,not found,not found,not found
Yamato 74367,not found,not found,not found,not found
Yamato 74368,not found,not found,not found,not found
Yamato 74369,not found,not found,not found,not found
Yamato 74370,not found,not found,not found,not found
Yamato 74371,not found,not found,not found,not found
Yamato 74372,not found,not found,not found,not found
Yamato 74373,not found,not found,not found,not found
Yamato 74374,not found,not found,not found,not found
Yamato 74375,not found,not found,not found,not found
Yamato 74376,not found,not found,not found,not found
Yamato 74377,not found,not found,not found,not found
Yamato 74378,not found,not found,not found,not found
Yamato 74379,not found,not found,not found,not found
Yamato 74380,8.5927738,49.748447,Germany,Europe
Yamato 74381,8.5927738,49.748447,Germany,Europe
Yamato 74382,8.5927738,49.748447,Germany,Europe
Yamato 74383,8.5927738,49.748447,Germany,Europe
Yamato 74384,8.5927738,49.748447,Germany,Europe
Yamato 74385,8.5927738,49.748447,Germany,Europe
Yamato 74386,8.5927738,49.748447,Germany,Europe
Yamato 74387,8.5927738,49.748447,Germany,Europe
Yamato 74388,8.5927738,49.748447,Germany,Europe
Yamato 74389,8.5927738,49.748447,Germany,Europe
Yamato 74390,8.5927738,49.748447,Germany,Europe
Yamato 74391,8.5927738,49.748447,Germany,Europe
Yamato 74392,8.5927738,49.748447,Germany,Europe
Yamato 74393,8.5927738,49.748447,Germany,Europe
Yamato 74394,8.5927738,49.748447,Germany,Europe
Yamato 74395,8.5927738,49.748447,Germany,Europe
Yamato 74396,8.5927738,49.748447,Germany,Europe
Yamato 74397,8.5927738,49.748447,Germany,Europe
Yamato 74398,8.5927738,49.748447,Germany,Europe
Yamato 74399,8.5927738,49.748447,Germany,Europe
Yamato 74400,8.5927738,49.748447,Germany,Europe
Yamato 74401,8.5927738,49.748447,Germany,Europe
Yamato 74402,8.5927738,49.748447,Germany,Europe
Yamato 74403,8.5927738,49.748447,Germany,Europe
Yamato 74404,8.5927738,49.748447,Germany,Europe
Yamato 74405,8.5927738,49.748447,Germany,Europe
Yamato 74406,8.5927738,49.748447,Germany,Europe
Yamato 74407,8.5927738,49.748447,Germany,Europe
Yamato 74408,8.5927738,49.748447,Germany,Europe
Yamato 74409,8.5927738,49.748447,Germany,Europe
Yamato 74410,8.5927738,49.748447,Germany,Europe
Yamato 74411,8.5927738,49.748447,Germany,Europe
Yamato 74412,8.5927738,49.748447,Germany,Europe
Yamato 74413,8.5927738,49.748447,Germany,Europe
Yamato 74414,8.5927738,49.748447,Germany,Europe
Yamato 74415,8.5927738,49.748447,Germany,Europe
Yamato 74416,8.5927738,49.748447,Germany,Europe
Yamato 74417,not found,not found,not found,not found
Yamato 74418,not found,not found,not found,not found
Yamato 74419,8.5927738,49.748447,Germany,Europe
Yamato 74420,8.5927738,49.748447,Germany,Europe
Yamato 74421,8.5927738,49.748447,Germany,Europe
Yamato 74422,8.5927738,49.748447,Germany,Europe
Yamato 74423,8.5927738,49.748447,Germany,Europe
Yamato 74424,8.5927738,49.748447,Germany,Europe
Yamato 74425,8.5927738,49.748447,Germany,Europe
Yamato 74426,8.5927738,49.748447,Germany,Europe
Yamato 74427,8.5927738,49.748447,Germany,Europe
Yamato 74428,8.5927738,49.748447,Germany,Europe
Yamato 74429,8.5927738,49.748447,Germany,Europe
Yamato 74430,8.5927738,49.748447,Germany,Europe
Yamato 74431,8.5927738,49.748447,Germany,Europe
Yamato 74432,8.5927738,49.748447,Germany,Europe
Yamato 74433,8.5927738,49.748447,Germany,Europe
Yamato 74434,8.5927738,49.748447,Germany,Europe
Yamato 74435,8.5927738,49.748447,Germany,Europe
Yamato 74436,8.5927738,49.748447,Germany,Europe
Yamato 74437,not found,not found,not found,not found
Yamato 74438,not found,not found,not found,not found
Yamato 74439,not found,not found,not found,not found
Yamato 74440,not found,not found,not found,not found
Yamato 74441,not found,not found,not found,not found
Yamato 74442,not found,not found,not found,not found
Yamato 74443,not found,not found,not found,not found
Yamato 74444,not found,not found,not found,not found
Yamato 74445,not found,not found,not found,not found
Yamato 74446,not found,not found,not found,not found
Yamato 74447,not found,not found,not found,not found
Yamato 74448,not found,not found,not found,not found
Yamato 74449,not found,not found,not found,not found
Yamato 74450,not found,not found,not found,not found
Yamato 74451,not found,not found,not found,not found
Yamato 74452,not found,not found,not found,not found
Yamato 74453,not found,not found,not found,not found
Yamato 74454,not found,not found,not found,not found
Yamato 74455,not found,not found,not found,not found
Yamato 74456,not found,not found,not found,not found
Yamato 74457,not found,not found,not found,not found
Yamato 74458,not found,not found,not found,not found
Yamato 74459,-86.04,34.4359,United States of America,North America
Yamato 74460,8.5927738,49.748447,Germany,Europe
Yamato 74461,8.5927738,49.748447,Germany,Europe
Yamato 74462,8.5927738,49.748447,Germany,Europe
Yamato 74463,8.5927738,49.748447,Germany,Europe
Yamato 74464,8.5927738,49.748447,Germany,Europe
Yamato 74465,8.5927738,49.748447,Germany,Europe
Yamato 74466,8.5927738,49.748447,Germany,Europe
Yamato 74467,8.5927738,49.748447,Germany,Europe
Yamato 74468,8.5927738,49.748447,Germany,Europe
Yamato 74469,8.5927738,49.748447,Germany,Europe
Yamato 74470,8.5927738,49.748447,Germany,Europe
Yamato 74471,8.5927738,49.748447,Germany,Europe
Yamato 74472,8.5927738,49.748447,Germany,Europe
Yamato 74473,8.5927738,49.748447,Germany,Europe
Yamato 74474,8.5927738,49.748447,Germany,Europe
Yamato 74475,8.5927738,49.748447,Germany,Europe
Yamato 74476,8.5927738,49.748447,Germany,Europe
Yamato 74477,8.5927738,49.748447,Germany,Europe
Yamato 74478,8.5927738,49.748447,Germany,Europe
Yamato 74479,8.5927738,49.748447,Germany,Europe
Yamato 74480,8.5927738,49.748447,Germany,Europe
Yamato 74481,8.5927738,49.748447,Germany,Europe
Yamato 74482,8.5927738,49.748447,Germany,Europe
Yamato 74483,8.5927738,49.748447,Germany,Europe
Yamato 74484,8.5927738,49.748447,Germany,Europe
Yamato 74485,8.5927738,49.748447,Germany,Europe
Yamato 74486,8.5927738,49.748447,Germany,Europe
Yamato 74487,8.5927738,49.748447,Germany,Europe
Yamato 74488,8.5927738,49.748447,Germany,Europe
Yamato 74489,8.5927738,49.748447,Germany,Europe
Yamato 74490,8.5927738,49.748447,Germany,Europe
Yamato 74491,8.5927738,49.748447,Germany,Europe
Yamato 74492,8.5927738,49.748447,Germany,Europe
Yamato 74493,8.5927738,49.748447,Germany,Europe
Yamato 74494,8.5927738,49.748447,Germany,Europe
Yamato 74495,8.5927738,49.748447,Germany,Europe
Yamato 74496,8.5927738,49.748447,Germany,Europe
Yamato 74497,8.5927738,49.748447,Germany,Europe
Yamato 74498,8.5927738,49.748447,Germany,Europe
Yamato 74499,8.5927738,49.748447,Germany,Europe
Yamato 74500,8.5927738,49.748447,Germany,Europe
Yamato 74501,8.5927738,49.748447,Germany,Europe
Yamato 74502,8.5927738,49.748447,Germany,Europe
Yamato 74503,8.5927738,49.748447,Germany,Europe
Yamato 74504,8.5927738,49.748447,Germany,Europe
Yamato 74505,8.5927738,49.748447,Germany,Europe
Yamato 74506,8.5927738,49.748447,Germany,Europe
Yamato 74507,8.5927738,49.748447,Germany,Europe
Yamato 74508,8.5927738,49.748447,Germany,Europe
Yamato 74509,8.5927738,49.748447,Germany,Europe
Yamato 74510,8.5927738,49.748447,Germany,Europe
Yamato 74511,8.5927738,49.748447,Germany,Europe
Yamato 74512,8.5927738,49.748447,Germany,Europe
Yamato 74513,8.5927738,49.748447,Germany,Europe
Yamato 74514,8.5927738,49.748447,Germany,Europe
Yamato 74515,8.5927738,49.748447,Germany,Europe
Yamato 74516,8.5927738,49.748447,Germany,Europe
Yamato 74517,8.5927738,49.748447,Germany,Europe
Yamato 74518,8.5927738,49.748447,Germany,Europe
Yamato 74519,8.5927738,49.748447,Germany,Europe
Yamato 74520,8.5927738,49.748447,Germany,Europe
Yamato 74521,8.5927738,49.748447,Germany,Europe
Yamato 74522,8.5927738,49.748447,Germany,Europe
Yamato 74523,8.5927738,49.748447,Germany,Europe
Yamato 74524,8.5927738,49.748447,Germany,Europe
Yamato 74525,8.5927738,49.748447,Germany,Europe
Yamato 74526,8.5927738,49.748447,Germany,Europe
Yamato 74527,8.5927738,49.748447,Germany,Europe
Yamato 74528,8.5927738,49.748447,Germany,Europe
Yamato 74529,8.5927738,49.748447,Germany,Europe
Yamato 74530,8.5927738,49.748447,Germany,Europe
Yamato 74531,8.5927738,49.748447,Germany,Europe
Yamato 74532,8.5927738,49.748447,Germany,Europe
Yamato 74533,8.5927738,49.748447,Germany,Europe
Yamato 74534,8.5927738,49.748447,Germany,Europe
Yamato 74535,8.5927738,49.748447,Germany,Europe
Yamato 74536,8.5927738,49.748447,Germany,Europe
Yamato 74537,8.5927738,49.748447,Germany,Europe
Yamato 74538,8.5927738,49.748447,Germany,Europe
Yamato 74539,8.5927738,49.748447,Germany,Europe
Yamato 74540,8.5927738,49.748447,Germany,Europe
Yamato 74541,8.5927738,49.748447,Germany,Europe
Yamato 74542,8.5927738,49.748447,Germany,Europe
Yamato 74543,8.5927738,49.748447,Germany,Europe
Yamato 74544,8.5927738,49.748447,Germany,Europe
Yamato 74545,8.5927738,49.748447,Germany,Europe
Yamato 74546,8.5927738,49.748447,Germany,Europe
Yamato 74547,8.5927738,49.748447,Germany,Europe
Yamato 74548,8.5927738,49.748447,Germany,Europe
Yamato 74549,8.5927738,49.748447,Germany,Europe
Yamato 74550,8.5927738,49.748447,Germany,Europe
Yamato 74551,8.5927738,49.748447,Germany,Europe
Yamato 74552,8.5927738,49.748447,Germany,Europe
Yamato 74553,8.5927738,49.748447,Germany,Europe
Yamato 74554,8.5927738,49.748447,Germany,Europe
Yamato 74555,8.5927738,49.748447,Germany,Europe
Yamato 74556,8.5927738,49.748447,Germany,Europe
Yamato 74557,8.5927738,49.748447,Germany,Europe
Yamato 74558,8.5927738,49.748447,Germany,Europe
Yamato 74559,8.5927738,49.748447,Germany,Europe
Yamato 74560,8.5927738,49.748447,Germany,Europe
Yamato 74561,8.5927738,49.748447,Germany,Europe
Yamato 74562,8.5927738,49.748447,Germany,Europe
Yamato 74563,8.5927738,49.748447,Germany,Europe
Yamato 74564,8.5927738,49.748447,Germany,Europe
Yamato 74565,8.5927738,49.748447,Germany,Europe
Yamato 74566,8.5927738,49.748447,Germany,Europe
Yamato 74567,8.5927738,49.748447,Germany,Europe
Yamato 74568,8.5927738,49.748447,Germany,Europe
Yamato 74569,8.5927738,49.748447,Germany,Europe
Yamato 74570,8.5927738,49.748447,Germany,Europe
Yamato 74571,8.5927738,49.748447,Germany,Europe
Yamato 74572,8.5927738,49.748447,Germany,Europe
Yamato 74573,8.5927738,49.748447,Germany,Europe
Yamato 74574,8.5927738,49.748447,Germany,Europe
Yamato 74575,8.5927738,49.748447,Germany,Europe
Yamato 74576,8.5927738,49.748447,Germany,Europe
Yamato 74577,8.5927738,49.748447,Germany,Europe
Yamato 74578,8.5927738,49.748447,Germany,Europe
Yamato 74579,8.5927738,49.748447,Germany,Europe
Yamato 74580,8.5927738,49.748447,Germany,Europe
Yamato 74581,8.5927738,49.748447,Germany,Europe
Yamato 74582,8.5927738,49.748447,Germany,Europe
Yamato 74583,8.5927738,49.748447,Germany,Europe
Yamato 74584,8.5927738,49.748447,Germany,Europe
Yamato 74585,8.5927738,49.748447,Germany,Europe
Yamato 74586,8.5927738,49.748447,Germany,Europe
Yamato 74587,8.5927738,49.748447,Germany,Europe
Yamato 74588,8.5927738,49.748447,Germany,Europe
Yamato 74589,8.5927738,49.748447,Germany,Europe
Yamato 74590,8.5927738,49.748447,Germany,Europe
Yamato 74591,8.5927738,49.748447,Germany,Europe
Yamato 74592,8.5927738,49.748447,Germany,Europe
Yamato 74593,8.5927738,49.748447,Germany,Europe
Yamato 74594,8.5927738,49.748447,Germany,Europe
Yamato 74595,8.5927738,49.748447,Germany,Europe
Yamato 74596,8.5927738,49.748447,Germany,Europe
Yamato 74597,8.5927738,49.748447,Germany,Europe
Yamato 74598,8.5927738,49.748447,Germany,Europe
Yamato 74599,8.5927738,49.748447,Germany,Europe
Yamato 74600,8.5927738,49.748447,Germany,Europe
Yamato 74601,8.5927738,49.748447,Germany,Europe
Yamato 74602,8.5927738,49.748447,Germany,Europe
Yamato 74603,not found,not found,not found,not found
Yamato 74604,not found,not found,not found,not found
Yamato 74605,not found,not found,not found,not found
Yamato 74606,not found,not found,not found,not found
Yamato 74607,not found,not found,not found,not found
Yamato 74608,not found,not found,not found,not found
Yamato 74609,not found,not found,not found,not found
Yamato 74610,not found,not found,not found,not found
Yamato 74611,not found,not found,not found,not found
Yamato 74612,not found,not found,not found,not found
Yamato 74613,-86.04,34.4359,United States of America,North America
Yamato 74614,8.5927738,49.748447,Germany,Europe
Yamato 74615,8.5927738,49.748447,Germany,Europe
Yamato 74616,8.5927738,49.748447,Germany,Europe
Yamato 74617,8.5927738,49.748447,Germany,Europe
Yamato 74618,8.5927738,49.748447,Germany,Europe
Yamato 74619,8.5927738,49.748447,Germany,Europe
Yamato 74620,8.5927738,49.748447,Germany,Europe
Yamato 74621,8.5927738,49.748447,Germany,Europe
Yamato 74622,8.5927738,49.748447,Germany,Europe
Yamato 74623,8.5927738,49.748447,Germany,Europe
Yamato 74624,8.5927738,49.748447,Germany,Europe
Yamato 74625,8.5927738,49.748447,Germany,Europe
Yamato 74626,8.5927738,49.748447,Germany,Europe
Yamato 74627,8.5927738,49.748447,Germany,Europe
Yamato 74628,8.5927738,49.748447,Germany,Europe
Yamato 74629,8.5927738,49.748447,Germany,Europe
Yamato 74630,8.5927738,49.748447,Germany,Europe
Yamato 74631,8.5927738,49.748447,Germany,Europe
Yamato 74632,8.5927738,49.748447,Germany,Europe
Yamato 74633,8.5927738,49.748447,Germany,Europe
Yamato 74634,8.5927738,49.748447,Germany,Europe
Yamato 74635,8.5927738,49.748447,Germany,Europe
Yamato 74636,8.5927738,49.748447,Germany,Europe
