name,id,nametype,recclass,mass (g),fall,year,lat,lng,GeoLocation
Queen Alexandra Range 93401,19489,Valid,H6,1.7,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93402,19490,Valid,H5,1.3,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93403,19491,Valid,L6,1.3,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93404,19492,Valid,H5,3.1,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93405,19493,Valid,L5,45.5,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93406,19494,Valid,H6,9.1,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93407,19495,Valid,H5,12.9,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93408,19496,Valid,H5,19.2,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93409,19497,Valid,H6,20,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93410,19498,Valid,L6,85.3,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93411,19499,Valid,H5,11.2,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93412,19500,Valid,H6,11.2,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93413,19501,Valid,H5,0.7,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93414,19502,Valid,H5,0.7,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93415,19503,Valid,L6,1.7,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93416,19504,Valid,H6,2.8,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93417,19505,Valid,H5,8.2,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93418,19506,Valid,H6,5.7,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93419,19507,Valid,H6,3.8,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93420,19508,Valid,H5,11.9,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93421,19509,Valid,H6,2.2,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93422,19510,Valid,H6,1.2,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93423,19511,Valid,L5,53.3,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93424,19512,Valid,L6,15.9,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93425,19513,Valid,L6,6.5,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93426,19514,Valid,H5,26.6,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93427,19515,Valid,L6,2.3,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93428,19516,Valid,H5,2.3,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93429,19517,Valid,CV3,7.8,Found,1993,-84.59924,162.19487,"(-84.59924, 162.19487)"
Queen Alexandra Range 93430,19518,Valid,H5,5.4,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93431,19519,Valid,H5,21,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93432,19520,Valid,H6,1.6,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93433,19521,Valid,H6,13,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93434,19522,Valid,H5,2,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93435,19523,Valid,H5,2.1,Found,1993,-84,168,"(-84.0, 168.0)"
Queen Alexandra Range 93436,19524,Valid,H6,1.7,Found,1993,-84,168,"(-84.0, 168.0)"
